"thumbnail_s3_url","desc_style"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/wonnagram/DAVWPpeJVdA.jpg,"[""#공항룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/yeon._.ii_/DCn3us2Jswc.jpg,"[""#가을코디"", ""#데일리룩"", ""#셋업코디"", ""#트위드코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/star_jins_/DGX2TappHZr.jpg,"[""#발레코어룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/shining722/DEohQkHpzpg.jpg,"[""#오오티디패션"", ""#겨울코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/ouneul_look/DFoDGB_TxJX.jpg,"[""#데일리룩"", ""#출근룩"", ""#코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/julie_jeung/DDRoPIhy8ni.jpg,"[""#단정코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/haeminik/DBiQDB6zy6n.jpg,"[""#가방코디추천""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/_s2.hee_/C_2P6oRyqgE.jpg,"[""#데일리귀걸이""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/thegreenrock_/DAIZZvAS3Ql.jpg,"[""#데일리웨어""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/say_finesister/DCf-fcCpOlH.jpg,"[""#dailylook"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/choi_sil_zzang/DDE9pqMP5vQ.jpg,"[""#원브랜드코디"", ""#출근룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/roddlrmfoa/DCWDcHjpST7.jpg,"[""#패션스타그램"", ""#데일리룩"", ""#dailylook""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/roddlrmfoa/DC3Py9DJ5EB.jpg,"[""#패션스타그램"", ""#데일리룩"", ""#커플룩"", ""#겨울코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/roddlrmfoa/DAfMfZMyY4d.jpg,"[""#데일리룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/redisnewblack_/DGZ9FBhpVY_.jpg,"[""#데일리선크림""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/curnum_/DE43MziTk9i.jpg,"[""#66사이즈코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/curnum_/DDM7KryzLC7.jpg,"[""#66사이즈코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/curnum_/DAlxTs8zp3N.jpg,"[""#레깅스코디"", ""#양말코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/flow_yumi/DDKC5YLvHSS.jpg,"[""#데일리코디"", ""#연말룩"", ""#따뜻한룩"", ""#겨울코디"", ""#연말코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/curnum_/DAndCj5Tk7-.jpg,"[""#66사이즈코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/h.bin_96/DFT2C8OTG63.jpg,"[""#데일리패션"", ""#데일리가방"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/annkote/DAOAUzsBkRa.jpg,"[""#라이프스타일"", ""#스타일메이트""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/seoha.u/DAnZiVop3x9.jpg,"[""#후드티코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/alii0331/DBV77VsTBWA.jpg,"[""#tennislook""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/daaxxgyo/DCwNEZXy873.jpg,"[""#데일리렌즈""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/ara.viie/C_sdZbTPU4x.jpg,"[""#데일리백""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/iiim__owo/DCJqc0yPEYa.jpg,"[""#스카프패션"", ""#명품스타일""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/iiim__owo/C_-yYxaPoc3.jpg,"[""#데일리룩코디"", ""#패션스타그램"", ""#데일리룩"", ""#Koreafashion"", ""#패션"", ""#스트릿패션"", ""#Kfashion""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/__alo.ha/DBbVpxlz2UP.jpg,"[""#겨울코디추천""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/kokoyxi/DGfpO9dzcPT.jpg,"[""#바람막이코디"", ""#패션""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/by_borest/DB3Zo_PT8bw.jpg,"[""#가을데일리룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/aww_young/DAPY0JeOP_f.jpg,"[""#ootdfashion"", ""#dailyfashion""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/puretosui/DCO9s1uzdCC.jpg,"[""#데일리룩패션"", ""#saveinstyle""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/it_jiyeon/C_smTdHShdo.jpg,"[""#요즘룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/happyesing_/DBWNac7T841.jpg,"[""#스타일리시"", ""#스타일가이더"", ""#슬랙스코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/bbonum/DGHSDREzlPW.jpg,"[""#데이트룩"", ""#30대코디"", ""#오늘코디룩"", ""#오늘코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/puretosui/DFb_ThMz-TA.jpg,"[""#kfashionstyle"", ""#SHEINKstyle"", ""#Saveinstyle"", ""#ootditem""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/alii0331/DAZ7U7pTY2h.jpg,"[""#백의민족룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/naaaa._.h/DGafBWpJP6B.jpg,"[""#봄코디"", ""#메리제인코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/k1b056/DBJn_uptD1P.jpg,"[""#fashion"", ""#looks""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/ahee_vory/C_hCD8NSyNH.jpg,"[""#fashion"", ""#가을룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/k1b056/DGNpTu4tu20.jpg,"[""#womenfashion"", ""#ootdoutfit""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/ahee_vory/DB_VMHHzN-S.jpg,"[""#fashion"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/k1b056/DGHm1Vyiq0a.jpg,"[""#womenfashion"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/aww_young/DFEI1IquJoX.jpg,"[""#오오티디패션"", ""#dailyfashionideas""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/lloh2r/DF4qxtkPeSD.jpg,"[""#운동화코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/aww_young/DCffyMnO3xw.jpg,"[""#ootdfashion"", ""#데일리패션"", ""#여행룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/soyeon021_1/DCQ8ccQJEF-.jpg,"[""#daily"", ""#dailylook"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/bin_5285/DDJEFOhP9yl.jpg,"[""#여자데일리룩"", ""#캠핑룩"", ""#겨울데일리룩"", ""#엄마등원룩"", ""#편한룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/bin_5285/DGcdrCsPr_m.jpg,"[""#여자데일리룩"", ""#데이트룩코디"", ""#봄데일리룩"", ""#가디건코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/bin_5285/DDY040UvsNT.jpg,"[""#캠핑룩코디"", ""#여자데일리룩코디"", ""#오늘의코디룩"", ""#캠핑룩"", ""#엄마등원룩"", ""#편한룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/bin_5285/DB8KlgIvhHB.jpg,"[""#여자데일리룩"", ""#마실룩"", ""#캠핑룩"", ""#엄마등원룩"", ""#편한룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/bin_5285/DFHG_30vo2T.jpg,"[""#데이트룩코디"", ""#봄데일리룩"", ""#여자데이트룩"", ""#가디건코디"", ""#오늘의코디룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/bin_5285/DGFZTaaPK9o.jpg,"[""#여자코디추천"", ""#데이트룩코디"", ""#여자데이트룩"", ""#가디건코디"", ""#오늘의코디룩"", ""#여자코디룩"", ""#봄옷코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/se__rani/DFoYA4Rz-oW.jpg,"[""#봄코디"", ""#청청패션""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/nov2h/DEo8bE1SGIi.jpg,"[""#체리초코룩을"", ""#체리초코룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/go_yuniverse/DAGFKevydyo.jpg,"[""#볼캡코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/bin_5285/DBLONmJPiKO.jpg,"[""#여자데일리룩"", ""#마실룩"", ""#데일리코디룩"", ""#캠핑룩"", ""#엄마등원룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/bin_5285/C_sEld1PIBL.jpg,"[""#여자데이트룩"", ""#여성의류코디"", ""#가을데일리룩"", ""#오늘의코디룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/go_yuniverse/DC_PFJEyvC8.jpg,"[""#하객룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/bin_5285/DF9ZtokvT0Q.jpg,"[""#데이트룩코디"", ""#봄데일리룩"", ""#여자데이트룩"", ""#여자니트코디"", ""#봄옷코디"", ""#니트코디룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/bin_5285/DASgPSLPEth.jpg,"[""#여자데일리룩"", ""#데일리룩코디추천"", ""#가을자켓코디"", ""#가을데일리룩"", ""#가을코디룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/haveyun.ootd/DCvxqryzR4M.jpg,"[""#주말룩"", ""#해브윤룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/haveyun.ootd/DFrQ5CqTzGw.jpg,"[""#주말룩"", ""#해브윤룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/go_yuniverse/DGDbJNPS7lv.jpg,"[""#데일리백""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/go_yuniverse/DCL4lr9S4i7.jpg,"[""#데일리셔링백"", ""#데일리셔링백비건레더"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/haveyun.ootd/DCG10F4zmwB.jpg,"[""#출근룩"", ""#해브윤룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/_429mm/DBsk8sEvrYr.jpg,"[""#fashionstyle"", ""#ootdfashion"", ""#fashion"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/_ssunny0/DFcaPl1SUwy.jpg,"[""#룩북"", ""#웨딩룩북""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/ji_hye_s_/DBeBFODPDQN.jpg,"[""#나의패션클럽""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/ji_hye_s_/DDZmAaEPfYB.jpg,"[""#나의패션클럽""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/ooe.ootd/DA-tTtuTeq5.jpg,"[""#빵빵이출근룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/c_ozy.o/C_XFeK2yIEt.jpg,"[""#데일리룩추천"", ""#여름패션"", ""#여자데일리코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/ooe.ootd/DD-EHa3vt_m.jpg,"[""#빵빵이연말룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/se__rani/DFtj8TiyIWd.jpg,"[""#봄코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/kang.su.ji/DBYdbdqStcE.jpg,"[""#가을코디"", ""#롱치마코디"", ""#가을룩"", ""#부츠코디"", ""#니트코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/12.2ml/DB6ZKp1vMTy.jpg,"[""#데일리신발"", ""#고프코어룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/cw620b/DE9mWGUy2to.jpg,"[""#데일리렌즈""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/livedin_jieun/DGh49yHyKAB.jpg,"[""#하객룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/yeon__h___/DCEVXu6Tp7a.jpg,"[""#데일리룩"", ""#캐주얼룩"", ""#가디건코디"", ""#여성패션"", ""#겨울코디"", ""#코디룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/livedin_jieun/DFEtwdJvWtE.jpg,"[""#하객룩"", ""#출근룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/ayxx0_0/DAyTQGwSXjZ.jpg,"[""#데이트룩"", ""#데일리룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/ayxx0_0/DCyipAOyr4v.jpg,"[""#데이트룩"", ""#데일리룩"", ""#여친룩"", ""#크리스마스룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/bubble_gum_s2/DEtvSyrptIM.jpg,"[""#유행패션""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/binxxe_/DGGXDazTgMk.jpg,"[""#데일리룩"", ""#빙빙데일리룩"", ""#코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/micy26/DGh8-vtz7vH.jpg,"[""#오오티디"", ""#데일리"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/youdaeng__/DA-wl0CTfKZ.jpg,"[""#스트릿패션""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/micy26/DCoMZl-Tj9D.jpg,"[""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/jeon8lue/DC3nq--JqvD.jpg,"[""#패션모델""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/jeon8lue/DAQf1Xdy1VI.jpg,"[""#스커트코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/jeon8lue/DEb_5fkpfQR.jpg,"[""#패션"", ""#패션모델""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/elisha._.choi/DFMPdRMS4Il.jpg,"[""#후드코디"", ""#겨울코디"", ""#후드집업코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/on_ward__/DGarkfTSIA6.jpg,"[""#데이트룩"", ""#데일리룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/on_ward__/DGa1iTdyyXD.jpg,"[""#데이트룩"", ""#데일리룩"", ""#주말코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/choisohyeonn/DExAVloyG3v.jpg,"[""#ootdfashion"", ""#sportsillustrated_fashion"", ""#스포츠일러스트레이티드패션"", ""#겨울코디"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/aine.7326/DCbvNvxTHUN.jpg,"[""#데일리룩"", ""#데일리코디"", ""#패션"", ""#오오티디"", ""#ootd"", ""#코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/sabinchu/DGVWu23Jw9U.jpg,"[""#여자헤어스타일"", ""#룩북촬영"", ""#룩북모델"", ""#패션코디"", ""#룩북"", ""#봄코디"", ""#코트코디"", ""#겨울패션""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/daily__oe/DFcoIsMzD3K.jpg,"[""#겨울룩"", ""#출근룩"", ""#겨울코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/aine.7326/DGqNeHvS1bi.jpg,"[""#데일리룩"", ""#데일리코디"", ""#fashion"", ""#style"", ""#패션"", ""#오오티디"", ""#ootd"", ""#코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/aine.7326/DCB7X4ITx8B.jpg,"[""#데일리룩"", ""#데일리코디"", ""#패션"", ""#오오티디"", ""#ootd"", ""#코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/aine.7326/DFIm8ehStdV.jpg,"[""#hairstyle"", ""#fashion"", ""#style""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/aine.7326/C_k5doEy7bM.jpg,"[""#데일리룩"", ""#데일리코디"", ""#hairstyle"", ""#fashion"", ""#style"", ""#패션"", ""#오오티디"", ""#ootd"", ""#코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/oh_ez/DBd3kUOyPmD.jpg,"[""#데일리룩"", ""#골덴셔츠코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/daily__oe/DDRkuEdzxR0.jpg,"[""#겨울룩"", ""#삿포로코디"", ""#무스탕코디"", ""#겨울코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/daily__oe/DAgCFw2zVab.jpg,"[""#데일리룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/aine.7326/DDCPRdqTjtl.jpg,"[""#데일리룩"", ""#데일리코디"", ""#fashion"", ""#style"", ""#패션"", ""#오오티디"", ""#ootd"", ""#코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/daily__oe/DBTrVbfTAv4.jpg,"[""#하객룩"", ""#출근룩"", ""#가을룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/aine.7326/DECsQN8TeH4.jpg,"[""#데일리룩"", ""#데일리코디"", ""#fashion"", ""#style"", ""#패션"", ""#오오티디"", ""#ootd"", ""#코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/bipresent_/DBlpPWbT9sN.jpg,"[""#가을코디"", ""#맨투맨코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/mycoloris_sora/DFtqPHty3m8.jpg,"[""#tokyofashion""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/veryzoey/DCbUqfvSc56.jpg,"[""#가을코디"", ""#데일리룩"", ""#outfitstyle"", ""#여자코디"", ""#데일리""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/_itsnaong/DCvuYFwJtzC.jpg,"[""#데일리룩"", ""#데일리코디"", ""#데일리패션"", ""#데일리""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/_itsnaong/C_fnVQtvtjE.jpg,"[""#daily"", ""#dailylenses""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/iayoung077/DGASoTrJHNk.jpg,"[""#스트릿패션""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/bbb__164/DCMV8I2zf6h.jpg,"[""#뷔스티에코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/bbb__164/DDZiIJHzh_e.jpg,"[""#긱시크룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/bbb__164/C_so06fzer8.jpg,"[""#헤어밴드코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/hyedomi/DADXNWVzuaT.jpg,"[""#가을코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/xxyu_xjins/DBc-9ahyCzG.jpg,"[""#트레이닝복코디"", ""#ootd""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/_9.26/DBKxroovD07.jpg,"[""#코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/bigking0720/DGVV-f8JbWY.jpg,"[""#망일리룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/bigking0720/DDb70cXS8xg.jpg,"[""#망일리룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/bigking0720/DBS0_mHJVZG.jpg,"[""#망일리룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/bigking0720/DATO8-ESBI7.jpg,"[""#망일리룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/bigking0720/DApbuLSNpu1.jpg,"[""#망일리룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/bigking0720/DDJ4y3eSVgW.jpg,"[""#망일리룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/bigking0720/DAGcBqtSsBr.jpg,"[""#망일리룩""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/chocomonster__/DE3yrCeBqhC.jpg,"[""#마리끌레르패션""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/may_5_dragon/DAyIsE0TXQC.jpg,"[""#호캉스룩"", ""#원피스코디""]"
https://bpcc-prd-s3-seoul-aim.s3.ap-northeast-2.amazonaws.com/ai_trend/instagram/thumbnail/jennysecret__/DEe5H5evzyp.jpg,"[""#lookbook"", ""#오피스룩"", ""#오피스룩코디"", ""#오오티디"", ""#여자코디"", ""#ootd""]"
